timestamp,run_label,engine,scenario,time_seconds,memory_mb,cpu_count,cpu_count_logical,cpu_name,cpu_freq_mhz,memory_total_gb,memory_available_gb
2025-10-26T04:54:20.767067,batch,pandas-pyarrow,xlarge,34.0834,13571.58,6,12,,3780,31.26,5.69
2025-10-26T04:58:08.286378,batch,pandas-pyarrow,small,0.4487,57.81,6,12,,3952,31.26,6.56
2025-10-26T04:58:08.286378,batch,pandas-pyarrow,medium,1.3289,211.1,6,12,,3952,31.26,6.56
2025-10-26T04:58:08.286378,batch,pandas-pyarrow,large,3.298,1440.27,6,12,,3952,31.26,6.56
2025-10-26T04:58:08.286378,batch,pandas-pyarrow,xlarge,35.2997,13571.57,6,12,,3952,31.26,6.56
2025-10-26T05:01:52.382812,batch,pandas-pyarrow,small,0.9427,57.81,6,12,,4008,31.26,6.14
2025-10-26T05:01:52.382812,batch,pandas-pyarrow,medium,0.7374,211.1,6,12,,4008,31.26,6.14
2025-10-26T05:01:52.382812,batch,pandas-pyarrow,large,3.4041,1440.27,6,12,,4008,31.26,6.14
2025-10-26T05:01:52.382812,batch,pandas-pyarrow,xlarge,32.5456,13571.58,6,12,,4008,31.26,6.14
2025-10-26T05:05:29.031073,batch,pandas-pyarrow,small,0.2677,57.81,6,12,,4207,31.26,8.04
2025-10-26T05:05:29.031073,batch,pandas-pyarrow,medium,1.2339,211.08,6,12,,4207,31.26,8.04
2025-10-26T05:05:29.031073,batch,pandas-pyarrow,large,5.6998,1440.26,6,12,,4207,31.26,8.04
2025-10-26T05:05:29.031073,batch,pandas-pyarrow,xlarge,32.9899,13571.58,6,12,,4207,31.26,8.04
2025-10-26T05:09:12.118464,batch,pandas-pyarrow,small,0.338,57.81,6,12,,4432,31.26,9.15
2025-10-26T05:09:12.118464,batch,pandas-pyarrow,medium,0.8617,211.1,6,12,,4432,31.26,9.15
2025-10-26T05:09:12.118464,batch,pandas-pyarrow,large,4.8974,1440.26,6,12,,4432,31.26,9.15
2025-10-26T05:09:12.118464,batch,pandas-pyarrow,xlarge,32.748,13571.57,6,12,,4432,31.26,9.15
2025-10-26T05:12:48.212143,batch,pandas-pyarrow,small,0.3339,57.81,6,12,,4219,31.26,9.36
2025-10-26T05:12:48.212143,batch,pandas-pyarrow,medium,1.0535,211.1,6,12,,4219,31.26,9.36
2025-10-26T05:12:48.212143,batch,pandas-pyarrow,large,3.7514,1440.27,6,12,,4219,31.26,9.36
2025-10-26T05:12:48.212143,batch,pandas-pyarrow,xlarge,32.3876,13571.58,6,12,,4219,31.26,9.36
2025-10-26T05:16:28.945188,batch,pandas-pyarrow,small,0.4503,57.81,6,12,,4107,31.26,8.73
2025-10-26T05:16:28.945188,batch,pandas-pyarrow,medium,0.7273,211.1,6,12,,4107,31.26,8.73
2025-10-26T05:16:28.945188,batch,pandas-pyarrow,large,3.8105,1440.26,6,12,,4107,31.26,8.73
2025-10-26T05:16:28.945188,batch,pandas-pyarrow,xlarge,33.0753,13571.58,6,12,,4107,31.26,8.73
2025-10-26T05:20:05.582771,batch,pandas-pyarrow,small,0.3537,57.81,6,12,,4319,31.26,8.98
