timestamp,run_label,engine,scenario,time_seconds,memory_mb,cpu_count,cpu_count_logical,cpu_name,cpu_freq_mhz,memory_total_gb,memory_available_gb
2025-10-26T05:01:52.382812,batch,pandas,small,0.4156,57.82,6,12,,4008,31.26,6.14
2025-10-26T05:01:52.382812,batch,pandas,medium,1.6335,252.57,6,12,,4008,31.26,6.14
2025-10-26T05:01:52.382812,batch,pandas,large,11.5531,2091.19,6,12,,4008,31.26,6.14
2025-10-26T05:01:52.382812,batch,pandas,xlarge,160.5876,20316.69,6,12,,4008,31.26,6.14
2025-10-26T05:05:29.031073,batch,pandas,small,0.5026,57.82,6,12,,4207,31.26,8.04
2025-10-26T05:05:29.031073,batch,pandas,medium,1.6606,252.57,6,12,,4207,31.26,8.04
2025-10-26T05:05:29.031073,batch,pandas,large,12.6443,2091.19,6,12,,4207,31.26,8.04
2025-10-26T05:05:29.031073,batch,pandas,xlarge,163.0177,20316.69,6,12,,4207,31.26,8.04
2025-10-26T05:09:12.118464,batch,pandas,small,0.4675,57.82,6,12,,4432,31.26,9.15
2025-10-26T05:09:12.118464,batch,pandas,medium,1.8248,252.57,6,12,,4432,31.26,9.15
2025-10-26T05:09:12.118464,batch,pandas,large,12.7537,2091.19,6,12,,4432,31.26,9.15
2025-10-26T05:09:12.118464,batch,pandas,xlarge,156.4142,20316.69,6,12,,4432,31.26,9.15
2025-10-26T05:12:48.212143,batch,pandas,small,0.4777,57.82,6,12,,4219,31.26,9.36
2025-10-26T05:12:48.212143,batch,pandas,medium,1.717,252.57,6,12,,4219,31.26,9.36
2025-10-26T05:12:48.212143,batch,pandas,large,12.5004,2091.19,6,12,,4219,31.26,9.36
2025-10-26T05:12:48.212143,batch,pandas,xlarge,160.554,20316.68,6,12,,4219,31.26,9.36
2025-10-26T05:16:28.945188,batch,pandas,small,0.4714,57.82,6,12,,4107,31.26,8.73
2025-10-26T05:16:28.945188,batch,pandas,medium,1.5078,252.57,6,12,,4107,31.26,8.73
2025-10-26T05:16:28.945188,batch,pandas,large,11.1917,2091.19,6,12,,4107,31.26,8.73
2025-10-26T05:16:28.945188,batch,pandas,xlarge,160.4328,20316.68,6,12,,4107,31.26,8.73
